File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF224AUG	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR022IZK	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1467'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/9831/'], '@type': ['Target', 'Item'], 'name': 'ZNF623-human', 'label': 'ZNF623', '@id': '/targets/ZNF623-human/', 'title': 'ZNF623 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '69aaf143-283f-4f25-a6f0-80aae236d4a5', 'status': 'released'}				ZNF623-human	DNA				formaldehyde		2016-10-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF749WIQ/, /files/ENCFF491UDD/, /files/ENCFF419RSJ/, /files/ENCFF985ZAA/	267473	ENCODE Processing Pipeline	10dfa56f202815083b6018110dec2228		https://www.encodeproject.org/files/ENCFF224AUG/@@download/ENCFF224AUG.bed.gz				released	s3://encode-public/2016/10/28/b00d254b-0c75-44bc-b35e-8d1824904367/ENCFF224AUG.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/10/28/b00d254b-0c75-44bc-b35e-8d1824904367/ENCFF224AUG.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF814YLC	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR692HSE	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/404281/'], '@type': ['Target', 'Item'], 'name': 'YY2-human', 'label': 'YY2', '@id': '/targets/YY2-human/', 'title': 'YY2 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '32041f96-d006-4931-94bd-5c23ff01f191', 'status': 'released'}				YY2-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF184VDY/, /files/ENCFF117JAJ/, /files/ENCFF419RSJ/, /files/ENCFF672AFU/	195075	ENCODE Processing Pipeline	894444a2c8e916db97173fba932812de		https://www.encodeproject.org/files/ENCFF814YLC/@@download/ENCFF814YLC.bed.gz				released	s3://encode-public/2016/12/16/410c51ab-1725-4039-b2b5-b13b4a3345c7/ENCFF814YLC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/12/16/410c51ab-1725-4039-b2b5-b13b4a3345c7/ENCFF814YLC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF234WZT	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR233FAG	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001184	HEK293T	cell line	Homo sapiens										PKNOX1-human	DNA						2016-11-17	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF885JSK/, /files/ENCFF697FMO/, /files/ENCFF419RSJ/, /files/ENCFF002JYV/	824607	ENCODE Processing Pipeline	00f66a83e46ac4d22290d728172d6096		https://www.encodeproject.org/files/ENCFF234WZT/@@download/ENCFF234WZT.bed.gz				released	s3://encode-public/2016/11/02/c2d06ca1-c103-40c6-a3f6-ec50f7cce0b4/ENCFF234WZT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/02/c2d06ca1-c103-40c6-a3f6-ec50f7cce0b4/ENCFF234WZT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived			
ENCFF784DGA	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR481FEC	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'dbxrefs': ['FactorBook:ZBTB8A'], 'aliases': ['michael-snyder:TS-531'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/653121/'], '@type': ['Target', 'Item'], 'label': 'ZBTB8A', 'title': 'ZBTB8A (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '4de96f9c-e7db-45f9-9741-34874d69874e', 'schema_version': '14', 'name': 'ZBTB8A-human', '@id': '/targets/ZBTB8A-human/', 'status': 'released'}				ZBTB8A-human	DNA				formaldehyde		2016-10-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF419RSJ/, /files/ENCFF202FHN/, /files/ENCFF652NAH/, /files/ENCFF524MHL/	730705	ENCODE Processing Pipeline	1bb40ace3d8e477bef4d6275c1310b96		https://www.encodeproject.org/files/ENCFF784DGA/@@download/ENCFF784DGA.bed.gz				released	s3://encode-public/2018/02/26/a0fca96b-94a1-443d-887f-69d30c6b443e/ENCFF784DGA.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/02/26/a0fca96b-94a1-443d-887f-69d30c6b443e/ENCFF784DGA.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF193NHQ	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR481FEC	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'dbxrefs': ['FactorBook:ZBTB8A'], 'aliases': ['michael-snyder:TS-531'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/653121/'], '@type': ['Target', 'Item'], 'label': 'ZBTB8A', 'title': 'ZBTB8A (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '4de96f9c-e7db-45f9-9741-34874d69874e', 'schema_version': '14', 'name': 'ZBTB8A-human', '@id': '/targets/ZBTB8A-human/', 'status': 'released'}				ZBTB8A-human	DNA				formaldehyde		2016-10-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF961HZB/, /files/ENCFF202FHN/, /files/ENCFF419RSJ/, /files/ENCFF524MHL/	728243	ENCODE Processing Pipeline	e15f79bf600b6e06a700468afaf37e80		https://www.encodeproject.org/files/ENCFF193NHQ/@@download/ENCFF193NHQ.bed.gz				archived	s3://encode-public/2016/10/28/cadb0a19-11c9-4689-8135-7de62cdaebc1/ENCFF193NHQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/10/28/cadb0a19-11c9-4689-8135-7de62cdaebc1/ENCFF193NHQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF348HKK	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR134QIE	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-866'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/124961/'], '@type': ['Target', 'Item'], 'name': 'ZFP3-human', 'label': 'ZFP3', '@id': '/targets/ZFP3-human/', 'title': 'ZFP3 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '27290977-94e1-4ac7-ab9b-c6d6d3cb7382', 'status': 'released'}				ZFP3-human	DNA				formaldehyde		2016-10-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF419RSJ/, /files/ENCFF543NXL/, /files/ENCFF818WFG/, /files/ENCFF582BLS/	88777	ENCODE Processing Pipeline	910f2c529f38d080b733f817a79d48e0		https://www.encodeproject.org/files/ENCFF348HKK/@@download/ENCFF348HKK.bed.gz				released	s3://encode-public/2016/11/01/af6ef37a-d4d2-4222-811e-8daba58d6b44/ENCFF348HKK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/01/af6ef37a-d4d2-4222-811e-8daba58d6b44/ENCFF348HKK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	low read depth, missing biosample characterization, missing genetic modification characterization		
ENCFF496WZS	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR224QDY	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1588'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7675/'], '@type': ['Target', 'Item'], 'name': 'ZNF121-human', 'label': 'ZNF121', '@id': '/targets/ZNF121-human/', 'title': 'ZNF121 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'e0aa284e-34be-4246-8ddd-c70bc7830678', 'status': 'released'}				ZNF121-human	DNA				formaldehyde		2016-10-25	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF419RSJ/, /files/ENCFF587QGZ/, /files/ENCFF326XVX/, /files/ENCFF007LIV/	696637	ENCODE Processing Pipeline	aa782a8a05b2353440b0e58362330779		https://www.encodeproject.org/files/ENCFF496WZS/@@download/ENCFF496WZS.bed.gz				released	s3://encode-public/2016/10/28/c0d5ee9e-587f-4be4-8c35-881b6475c054/ENCFF496WZS.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/10/28/c0d5ee9e-587f-4be4-8c35-881b6475c054/ENCFF496WZS.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF437JVZ	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR859RAO	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'dbxrefs': ['FactorBook:YY1'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7528/'], '@type': ['Target', 'Item'], 'label': 'YY1', 'title': 'YY1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '02ffa3e7-8d84-4fd5-a91f-78b5e2e8975e', 'schema_version': '14', 'name': 'YY1-human', '@id': '/targets/YY1-human/', 'status': 'released'}				YY1-human	DNA				formaldehyde		2018-01-29	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF136KIH/, /files/ENCFF419RSJ/, /files/ENCFF184LAQ/, /files/ENCFF116LUS/	234900	ENCODE Processing Pipeline	f2238dde28f04dc7b87e96c5f44809c0		https://www.encodeproject.org/files/ENCFF437JVZ/@@download/ENCFF437JVZ.bed.gz				released	s3://encode-public/2017/12/08/764b6743-389f-416c-be1b-03a1a19605f4/ENCFF437JVZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/12/08/764b6743-389f-416c-be1b-03a1a19605f4/ENCFF437JVZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF943DYT	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR631WAA	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1577'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7709/'], '@type': ['Target', 'Item'], 'name': 'ZBTB17-human', 'label': 'ZBTB17', '@id': '/targets/ZBTB17-human/', 'title': 'ZBTB17 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'e86aede1-f151-4dd7-b5a7-ebe79f73db60', 'status': 'released'}				ZBTB17-human	DNA				formaldehyde		2016-10-25	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF419RSJ/, /files/ENCFF752QOS/, /files/ENCFF743DMP/, /files/ENCFF607FFB/	1163208	ENCODE Processing Pipeline	4abd50cfb4ab0f03db04194115c2c043		https://www.encodeproject.org/files/ENCFF943DYT/@@download/ENCFF943DYT.bed.gz				released	s3://encode-public/2016/11/01/2a21b222-a34e-49e8-8734-0de718d9b462/ENCFF943DYT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/01/2a21b222-a34e-49e8-8734-0de718d9b462/ENCFF943DYT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF919JTO	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR778QLY	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001184	HEK293T	cell line	Homo sapiens										ELF4-human	DNA						2017-01-31	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF419RSJ/, /files/ENCFF668UKC/, /files/ENCFF235SGJ/, /files/ENCFF243CKM/	118015	ENCODE Processing Pipeline	39b05d35e834e64293f14f294d47f6b6		https://www.encodeproject.org/files/ENCFF919JTO/@@download/ENCFF919JTO.bed.gz				released	s3://encode-public/2016/11/18/4745d92b-138f-48ef-81e6-e8d44327e664/ENCFF919JTO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/18/4745d92b-138f-48ef-81e6-e8d44327e664/ENCFF919JTO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	antibody characterized with exemption		
ENCFF085OEQ	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR451CYX	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1243'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/54816/'], '@type': ['Target', 'Item'], 'name': 'ZNF280D-human', 'label': 'ZNF280D', '@id': '/targets/ZNF280D-human/', 'title': 'ZNF280D (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '14df1547-0a20-46cb-879b-cd83ac3d05cd', 'status': 'released'}				ZNF280D-human	DNA				formaldehyde		2016-10-14	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF211EAB/, /files/ENCFF419RSJ/, /files/ENCFF831MIX/, /files/ENCFF393BVL/	226276	ENCODE Processing Pipeline	8d47cb8f8eda86e5c77610bfe5b27673		https://www.encodeproject.org/files/ENCFF085OEQ/@@download/ENCFF085OEQ.bed.gz				released	s3://encode-public/2016/11/01/97c8e0d5-012b-44f3-b266-494d16808d92/ENCFF085OEQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/01/97c8e0d5-012b-44f3-b266-494d16808d92/ENCFF085OEQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF691JUF	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR217WRC	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1448'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/10194/'], '@type': ['Target', 'Item'], 'name': 'TSHZ1-human', 'label': 'TSHZ1', '@id': '/targets/TSHZ1-human/', 'title': 'TSHZ1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '7ffb4d74-ceb4-46f7-867c-5c311b442096', 'status': 'released'}				TSHZ1-human	DNA				formaldehyde		2016-10-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF419RSJ/, /files/ENCFF286SEB/, /files/ENCFF600PXK/, /files/ENCFF839TMK/	227289	ENCODE Processing Pipeline	6ea4d95568446cd4923789a8f3b54b7b		https://www.encodeproject.org/files/ENCFF691JUF/@@download/ENCFF691JUF.bed.gz				released	s3://encode-public/2016/11/01/87a6f9bf-3fcc-4b38-91d6-12cf97cde6c5/ENCFF691JUF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/01/87a6f9bf-3fcc-4b38-91d6-12cf97cde6c5/ENCFF691JUF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization, borderline replicate concordance		
ENCFF347IBU	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR298QUH	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7593/'], '@type': ['Target', 'Item'], 'name': 'MZF1-human', 'label': 'MZF1', '@id': '/targets/MZF1-human/', 'title': 'MZF1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'c549a97d-8b47-4a28-b9df-e4f8b7ddeba9', 'status': 'released'}				MZF1-human	DNA				formaldehyde		2017-11-28	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF461WNW/, /files/ENCFF176EHO/, /files/ENCFF803DWT/, /files/ENCFF419RSJ/	362097	ENCODE Processing Pipeline	de19e0c094d372e327b13ca665d38827		https://www.encodeproject.org/files/ENCFF347IBU/@@download/ENCFF347IBU.bed.gz				released	s3://encode-public/2017/11/27/7602e85b-c250-4730-9ca7-7b08589c6974/ENCFF347IBU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/11/27/7602e85b-c250-4730-9ca7-7b08589c6974/ENCFF347IBU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization, borderline replicate concordance		
ENCFF328HFF	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR371LLY	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1609'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7587/'], '@type': ['Target', 'Item'], 'name': 'ZNF37A-human', 'label': 'ZNF37A', '@id': '/targets/ZNF37A-human/', 'title': 'ZNF37A (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '7bd8e2c1-ded1-46b0-bfc8-43f32779baf0', 'status': 'released'}				ZNF37A-human	DNA						2018-07-11	ENCODE			450-650	2, 3	2_1, 3_1							/files/ENCFF141UQQ/, /files/ENCFF481AOI/, /files/ENCFF419RSJ/, /files/ENCFF951GGG/	50976	ENCODE Processing Pipeline	45d9af6b7aadf79f18206ee322fc8d0a		https://www.encodeproject.org/files/ENCFF328HFF/@@download/ENCFF328HFF.bed.gz				released	s3://encode-public/2018/04/18/a96abbb4-5fde-4281-828f-58ee36c5f118/ENCFF328HFF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/04/18/a96abbb4-5fde-4281-828f-58ee36c5f118/ENCFF328HFF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, missing genetic modification characterization		
ENCFF361TIN	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	GRCh38	ENCSR588MQZ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-728'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/199777/'], '@type': ['Target', 'Item'], 'name': 'ZNF626-human', 'label': 'ZNF626', '@id': '/targets/ZNF626-human/', 'title': 'ZNF626 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '54fbfb16-e22f-4f4c-b194-6b0d5481ee0f', 'status': 'released'}				ZNF626-human	DNA				formaldehyde		2018-01-29	ENCODE		sonication (Bioruptor Pico)	450-650	2, 3	2_2, 3_1							/files/ENCFF199RBS/, /files/ENCFF194CRJ/, /files/ENCFF419RSJ/, /files/ENCFF369XVO/	61252	ENCODE Processing Pipeline	0bf4ed6892919f027c6d9275c3433b42		https://www.encodeproject.org/files/ENCFF361TIN/@@download/ENCFF361TIN.bed.gz				released	s3://encode-public/2018/12/02/a1d286eb-d5be-4773-bf18-6e0af3f518c2/ENCFF361TIN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/02/a1d286eb-d5be-4773-bf18-6e0af3f518c2/ENCFF361TIN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	missing biosample characterization, inconsistent platforms, missing genetic modification characterization		
