File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF908EMB	bam	bam		unfiltered alignments	hg19	ENCSR513MGG	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1194'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55900/'], '@type': ['Target', 'Item'], 'name': 'ZNF302-human', 'label': 'ZNF302', '@id': '/targets/ZNF302-human/', 'title': 'ZNF302 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '10025501-1498-45ab-829f-397e098b97aa', 'status': 'released'}				ZNF302-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	2	2_1		101					/files/ENCFF328EBF/, /files/ENCFF807MUK/, /files/ENCFF654OPW/	3941709459	ENCODE Processing Pipeline	7264db181a2342c926762c98df705f88		https://www.encodeproject.org/files/ENCFF908EMB/@@download/ENCFF908EMB.bam				released	s3://encode-public/2016/12/15/1fb6c78b-f40a-4178-af9b-2ebde3e895e8/ENCFF908EMB.bam	https://datasetencode.blob.core.windows.net/dataset/2016/12/15/1fb6c78b-f40a-4178-af9b-2ebde3e895e8/ENCFF908EMB.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	low read depth, missing biosample characterization, missing genetic modification characterization		
ENCFF754GXN	bam	bam		alignments	hg19	ENCSR513MGG	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1194'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55900/'], '@type': ['Target', 'Item'], 'name': 'ZNF302-human', 'label': 'ZNF302', '@id': '/targets/ZNF302-human/', 'title': 'ZNF302 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '10025501-1498-45ab-829f-397e098b97aa', 'status': 'released'}				ZNF302-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	2	2_1		101					/files/ENCFF328EBF/, /files/ENCFF807MUK/, /files/ENCFF654OPW/	3442424605	ENCODE Processing Pipeline	dae0d8e9eebd6b63a7dda99175cbb402		https://www.encodeproject.org/files/ENCFF754GXN/@@download/ENCFF754GXN.bam				released	s3://encode-public/2016/12/15/9c04af3d-9564-4fff-8d30-038036fface9/ENCFF754GXN.bam	https://datasetencode.blob.core.windows.net/dataset/2016/12/15/9c04af3d-9564-4fff-8d30-038036fface9/ENCFF754GXN.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	low read depth, missing biosample characterization, missing genetic modification characterization		
ENCFF064EQH	bam	bam		alignments	GRCh38	ENCSR513MGG	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1194'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55900/'], '@type': ['Target', 'Item'], 'name': 'ZNF302-human', 'label': 'ZNF302', '@id': '/targets/ZNF302-human/', 'title': 'ZNF302 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '10025501-1498-45ab-829f-397e098b97aa', 'status': 'released'}				ZNF302-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	2	2_1		101					/files/ENCFF328EBF/, /files/ENCFF643CGH/, /files/ENCFF654OPW/	3443961941	ENCODE Processing Pipeline	d4c7b7eb8572f50e5e99dc911d2afb41		https://www.encodeproject.org/files/ENCFF064EQH/@@download/ENCFF064EQH.bam				released	s3://encode-public/2016/12/15/27e95084-eca2-4476-8c83-7dfd8198a4d8/ENCFF064EQH.bam	https://datasetencode.blob.core.windows.net/dataset/2016/12/15/27e95084-eca2-4476-8c83-7dfd8198a4d8/ENCFF064EQH.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	low read depth, missing biosample characterization, missing genetic modification characterization		
ENCFF743LQT	bam	bam		unfiltered alignments	GRCh38	ENCSR513MGG	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1194'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55900/'], '@type': ['Target', 'Item'], 'name': 'ZNF302-human', 'label': 'ZNF302', '@id': '/targets/ZNF302-human/', 'title': 'ZNF302 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '10025501-1498-45ab-829f-397e098b97aa', 'status': 'released'}				ZNF302-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	2	2_1		101					/files/ENCFF328EBF/, /files/ENCFF643CGH/, /files/ENCFF654OPW/	3947564691	ENCODE Processing Pipeline	dcbecfc74d24dc8191d82805a0f5d45b		https://www.encodeproject.org/files/ENCFF743LQT/@@download/ENCFF743LQT.bam				released	s3://encode-public/2016/12/15/36c6cf13-9cda-4be0-ac1b-773940162da1/ENCFF743LQT.bam	https://datasetencode.blob.core.windows.net/dataset/2016/12/15/36c6cf13-9cda-4be0-ac1b-773940162da1/ENCFF743LQT.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	low read depth, missing biosample characterization, missing genetic modification characterization		
ENCFF811FWV	bam	bam		unfiltered alignments	hg19	ENCSR513MGG	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1194'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55900/'], '@type': ['Target', 'Item'], 'name': 'ZNF302-human', 'label': 'ZNF302', '@id': '/targets/ZNF302-human/', 'title': 'ZNF302 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '10025501-1498-45ab-829f-397e098b97aa', 'status': 'released'}				ZNF302-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	1	1_1		101					/files/ENCFF988RPN/, /files/ENCFF807MUK/, /files/ENCFF061PFW/	4783736138	ENCODE Processing Pipeline	e9a4849697d77497309811937db3bf51		https://www.encodeproject.org/files/ENCFF811FWV/@@download/ENCFF811FWV.bam				released	s3://encode-public/2016/12/15/d38b0ccc-c0b2-44cb-86f8-8efa015cb60f/ENCFF811FWV.bam	https://datasetencode.blob.core.windows.net/dataset/2016/12/15/d38b0ccc-c0b2-44cb-86f8-8efa015cb60f/ENCFF811FWV.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	low read depth, missing biosample characterization, missing genetic modification characterization		
ENCFF832LBH	bam	bam		alignments	hg19	ENCSR513MGG	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1194'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55900/'], '@type': ['Target', 'Item'], 'name': 'ZNF302-human', 'label': 'ZNF302', '@id': '/targets/ZNF302-human/', 'title': 'ZNF302 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '10025501-1498-45ab-829f-397e098b97aa', 'status': 'released'}				ZNF302-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	1	1_1		101					/files/ENCFF988RPN/, /files/ENCFF807MUK/, /files/ENCFF061PFW/	4192325347	ENCODE Processing Pipeline	914880e2294abaf9c9724178dd290c61		https://www.encodeproject.org/files/ENCFF832LBH/@@download/ENCFF832LBH.bam				released	s3://encode-public/2016/12/15/8700724f-18cf-4ed5-97f1-44fd516564b3/ENCFF832LBH.bam	https://datasetencode.blob.core.windows.net/dataset/2016/12/15/8700724f-18cf-4ed5-97f1-44fd516564b3/ENCFF832LBH.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	low read depth, missing biosample characterization, missing genetic modification characterization		
ENCFF900NDU	bam	bam		unfiltered alignments	GRCh38	ENCSR513MGG	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1194'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55900/'], '@type': ['Target', 'Item'], 'name': 'ZNF302-human', 'label': 'ZNF302', '@id': '/targets/ZNF302-human/', 'title': 'ZNF302 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '10025501-1498-45ab-829f-397e098b97aa', 'status': 'released'}				ZNF302-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	1	1_1		101					/files/ENCFF988RPN/, /files/ENCFF643CGH/, /files/ENCFF061PFW/	4791113770	ENCODE Processing Pipeline	3c8fb7f41ec5916063a63c75441803a7		https://www.encodeproject.org/files/ENCFF900NDU/@@download/ENCFF900NDU.bam				released	s3://encode-public/2016/12/15/2385cfef-1c56-4997-824e-3ad550a33069/ENCFF900NDU.bam	https://datasetencode.blob.core.windows.net/dataset/2016/12/15/2385cfef-1c56-4997-824e-3ad550a33069/ENCFF900NDU.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	low read depth, missing biosample characterization, missing genetic modification characterization		
ENCFF493TBA	bam	bam		alignments	GRCh38	ENCSR513MGG	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1194'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55900/'], '@type': ['Target', 'Item'], 'name': 'ZNF302-human', 'label': 'ZNF302', '@id': '/targets/ZNF302-human/', 'title': 'ZNF302 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '10025501-1498-45ab-829f-397e098b97aa', 'status': 'released'}				ZNF302-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	1	1_1		101					/files/ENCFF988RPN/, /files/ENCFF643CGH/, /files/ENCFF061PFW/	4194201458	ENCODE Processing Pipeline	49f6fffdf4aec7e0facbbfcf72aa74c2		https://www.encodeproject.org/files/ENCFF493TBA/@@download/ENCFF493TBA.bam				released	s3://encode-public/2016/12/15/02d777c2-fdba-4fde-8dd8-499beeedd3b6/ENCFF493TBA.bam	https://datasetencode.blob.core.windows.net/dataset/2016/12/15/02d777c2-fdba-4fde-8dd8-499beeedd3b6/ENCFF493TBA.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	low read depth, missing biosample characterization, missing genetic modification characterization		
ENCFF290TEH	bigWig	bigWig		signal p-value	hg19	ENCSR513MGG	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1194'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55900/'], '@type': ['Target', 'Item'], 'name': 'ZNF302-human', 'label': 'ZNF302', '@id': '/targets/ZNF302-human/', 'title': 'ZNF302 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '10025501-1498-45ab-829f-397e098b97aa', 'status': 'released'}				ZNF302-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	1	1_1							/files/ENCFF163ZTH/, /files/ENCFF832LBH/	1392590180	ENCODE Processing Pipeline	af86700cea0848fff4a3e7415547b2df		https://www.encodeproject.org/files/ENCFF290TEH/@@download/ENCFF290TEH.bigWig				released	s3://encode-public/2016/12/16/d9b57411-e014-433c-a693-903a99dd7eb5/ENCFF290TEH.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/12/16/d9b57411-e014-433c-a693-903a99dd7eb5/ENCFF290TEH.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	low read depth, missing biosample characterization, missing genetic modification characterization		
ENCFF983UDW	bigWig	bigWig		signal p-value	hg19	ENCSR513MGG	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1194'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55900/'], '@type': ['Target', 'Item'], 'name': 'ZNF302-human', 'label': 'ZNF302', '@id': '/targets/ZNF302-human/', 'title': 'ZNF302 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '10025501-1498-45ab-829f-397e098b97aa', 'status': 'released'}				ZNF302-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	2	2_1							/files/ENCFF163ZTH/, /files/ENCFF754GXN/	1161154657	ENCODE Processing Pipeline	333fb1bea0c58a10cb415f7cd4da9eee		https://www.encodeproject.org/files/ENCFF983UDW/@@download/ENCFF983UDW.bigWig				released	s3://encode-public/2016/12/16/a80188bd-6184-4221-ab49-c44a329ad44f/ENCFF983UDW.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/12/16/a80188bd-6184-4221-ab49-c44a329ad44f/ENCFF983UDW.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	low read depth, missing biosample characterization, missing genetic modification characterization		
ENCFF186BDY	bigWig	bigWig		signal p-value	hg19	ENCSR513MGG	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1194'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55900/'], '@type': ['Target', 'Item'], 'name': 'ZNF302-human', 'label': 'ZNF302', '@id': '/targets/ZNF302-human/', 'title': 'ZNF302 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '10025501-1498-45ab-829f-397e098b97aa', 'status': 'released'}				ZNF302-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF163ZTH/, /files/ENCFF754GXN/, /files/ENCFF832LBH/	1810492314	ENCODE Processing Pipeline	88aa83b5837d68c38a088e5bead8943b		https://www.encodeproject.org/files/ENCFF186BDY/@@download/ENCFF186BDY.bigWig				released	s3://encode-public/2016/12/16/f36ffc03-8412-4304-a092-df137f898edf/ENCFF186BDY.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/12/16/f36ffc03-8412-4304-a092-df137f898edf/ENCFF186BDY.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	low read depth, missing biosample characterization, missing genetic modification characterization		
ENCFF582VJU	bigWig	bigWig		signal p-value	GRCh38	ENCSR513MGG	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1194'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55900/'], '@type': ['Target', 'Item'], 'name': 'ZNF302-human', 'label': 'ZNF302', '@id': '/targets/ZNF302-human/', 'title': 'ZNF302 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '10025501-1498-45ab-829f-397e098b97aa', 'status': 'released'}				ZNF302-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	1	1_1							/files/ENCFF757KLZ/, /files/ENCFF493TBA/	1387515990	ENCODE Processing Pipeline	22937f98da5e05904cdbfa9fa0b1f701		https://www.encodeproject.org/files/ENCFF582VJU/@@download/ENCFF582VJU.bigWig				released	s3://encode-public/2016/12/16/43376fd1-46b4-41b1-80a0-8ee9dd47316b/ENCFF582VJU.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/12/16/43376fd1-46b4-41b1-80a0-8ee9dd47316b/ENCFF582VJU.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	low read depth, missing biosample characterization, missing genetic modification characterization		
ENCFF399BFO	bigBed narrowPeak	bigBed	narrowPeak	conservative IDR thresholded peaks	hg19	ENCSR513MGG	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1194'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55900/'], '@type': ['Target', 'Item'], 'name': 'ZNF302-human', 'label': 'ZNF302', '@id': '/targets/ZNF302-human/', 'title': 'ZNF302 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '10025501-1498-45ab-829f-397e098b97aa', 'status': 'released'}				ZNF302-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF495ZEC/	84938	ENCODE Processing Pipeline	3a85d7377f172f0c2d1c642a6fa7a456		https://www.encodeproject.org/files/ENCFF399BFO/@@download/ENCFF399BFO.bigBed				released	s3://encode-public/2016/12/16/35b2dc9a-d433-4a4d-9580-bfa2249a2a54/ENCFF399BFO.bigBed	https://datasetencode.blob.core.windows.net/dataset/2016/12/16/35b2dc9a-d433-4a4d-9580-bfa2249a2a54/ENCFF399BFO.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	low read depth, missing biosample characterization, missing genetic modification characterization		
ENCFF581AHH	bigWig	bigWig		fold change over control	hg19	ENCSR513MGG	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1194'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55900/'], '@type': ['Target', 'Item'], 'name': 'ZNF302-human', 'label': 'ZNF302', '@id': '/targets/ZNF302-human/', 'title': 'ZNF302 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '10025501-1498-45ab-829f-397e098b97aa', 'status': 'released'}				ZNF302-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	1	1_1							/files/ENCFF163ZTH/, /files/ENCFF832LBH/	1360253335	ENCODE Processing Pipeline	62f42db7bd16f45abf6d59537ef9ab9e		https://www.encodeproject.org/files/ENCFF581AHH/@@download/ENCFF581AHH.bigWig				released	s3://encode-public/2016/12/16/107a7094-a21b-48a0-9f60-193bc0d55a93/ENCFF581AHH.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/12/16/107a7094-a21b-48a0-9f60-193bc0d55a93/ENCFF581AHH.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	low read depth, missing biosample characterization, missing genetic modification characterization		
ENCFF849JLW	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR513MGG	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1194'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55900/'], '@type': ['Target', 'Item'], 'name': 'ZNF302-human', 'label': 'ZNF302', '@id': '/targets/ZNF302-human/', 'title': 'ZNF302 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '10025501-1498-45ab-829f-397e098b97aa', 'status': 'released'}				ZNF302-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	1	1_1							/files/ENCFF163ZTH/, /files/ENCFF832LBH/	6354177	ENCODE Processing Pipeline	d8ba14cfd522373dab295632d4bc5885		https://www.encodeproject.org/files/ENCFF849JLW/@@download/ENCFF849JLW.bed.gz				released	s3://encode-public/2016/12/16/a9520b60-b700-4495-8dbc-7d851907b698/ENCFF849JLW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/12/16/a9520b60-b700-4495-8dbc-7d851907b698/ENCFF849JLW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	low read depth, missing biosample characterization, missing genetic modification characterization		
ENCFF457SMH	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR513MGG	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1194'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/55900/'], '@type': ['Target', 'Item'], 'name': 'ZNF302-human', 'label': 'ZNF302', '@id': '/targets/ZNF302-human/', 'title': 'ZNF302 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '10025501-1498-45ab-829f-397e098b97aa', 'status': 'released'}				ZNF302-human	DNA				formaldehyde		2016-12-19	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF163ZTH/, /files/ENCFF754GXN/, /files/ENCFF832LBH/	6818210	ENCODE Processing Pipeline	91f775d9cb58091f46c05f7a6c196aa5		https://www.encodeproject.org/files/ENCFF457SMH/@@download/ENCFF457SMH.bed.gz				released	s3://encode-public/2016/12/16/41fa9f4e-9886-45eb-ace4-5134c5240628/ENCFF457SMH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/12/16/41fa9f4e-9886-45eb-ace4-5134c5240628/ENCFF457SMH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	low read depth, missing biosample characterization, missing genetic modification characterization		
